order_id,date,country,channel,status,gross_cents,discount_cents,cogs_cents,fulfilment_cents
O047087,2025-08-08,UK,Email,paid,40189,3617,19017,991
O035427,2025-07-15,UK,Social,cancelled,69942,2098,33922,963
O035151,2025-10-04,US,Search,paid,4764,142,1479,788
O042599,2025-12-11,Germany,Social,paid,12906,1806,5106,2020
O025381,2025-09-28,UK,Search,paid,85787,3431,28001,1152
O018875,2025-09-30,UAE,Search,paid,67989,10198,31207,1236
O035188,2025-09-22,UAE,Email,paid,14484,2027,7225,1366
O014086,2025-12-16,US,Search,paid,74859,6737,34742,1192
O001819,2025-12-06,US,Search,paid,87479,10497,23864,1979
O025966,2025-09-05,UK,Email,paid,48092,3366,16995,1692
O019243,2025-12-28,US,Partners,paid,49265,492,19021,1974
O045541,2025-12-31,UAE,Social,paid,66024,3961,26687,960
O020582,2025-12-18,Germany,Search,paid,56925,6261,29385,1773
O002733,2025-08-22,Germany,Social,paid,52212,2088,28570,1137
O020883,2025-09-17,UAE,Search,paid,41757,1252,12556,1422
O000379,2025-09-13,US,Partners,paid,74339,6690,31118,613
O033511,2025-07-28,UAE,Email,pending,47847,2392,20454,420
O017344,2025-12-04,UAE,Search,paid,26394,3167,9523,2079
O015898,2025-07-25,US,Social,paid,80029,11204,31659,766
O014233,2025-07-22,UK,Search,paid,42760,5558,11904,1989
O038364,2025-12-27,Germany,Search,paid,67082,1341,23009,1408
O040018,2025-09-24,Germany,Email,paid,17042,681,7035,1404
O006709,2025-07-31,Germany,Social,paid,70472,7047,25370,1032
O002610,2025-09-24,UK,Social,paid,71959,5756,23833,1324
O007871,2025-08-01,UAE,Search,paid,30862,1543,12900,971
O043425,2025-07-09,UK,Search,paid,30169,603,14191,796
O003118,2025-10-05,US,Social,paid,79878,798,45866,2046
O021359,2025-07-18,US,Search,paid,48989,5388,20928,447
O020203,2025-12-11,US,Social,pending,16892,1182,5027,1182
O035350,2025-08-14,Germany,Social,paid,21127,1690,8552,1464
O025922,2025-12-27,UAE,Social,paid,61226,1836,17223,1227
O010964,2025-08-22,Germany,Search,paid,21438,857,10084,1076
O005636,2025-09-08,US,Email,paid,91038,6372,45719,718
O011617,2025-08-06,UAE,Partners,pending,17155,171,6793,611
O007736,2025-12-25,Germany,Search,paid,31311,2817,11112,990
O041429,2025-08-19,US,Social,paid,77138,11570,22293,1693
O041772,2025-12-28,UK,Search,paid,62709,6897,17859,846
O040546,2025-11-04,US,Search,paid,60809,7905,21161,1147
O032722,2025-08-04,Germany,Partners,paid,10718,214,3571,2031
O049084,2025-12-27,US,Email,paid,92928,10222,23157,831
O032874,2025-11-07,US,Search,paid,80432,5630,28424,1622
O002815,2025-12-26,UAE,Email,paid,82892,0,29841,1460
O018421,2025-11-25,US,Email,paid,64718,9707,18153,407
O004215,2025-11-13,UAE,Email,paid,86987,7828,33246,390
O014508,2025-11-29,Germany,Search,paid,32466,4869,13798,1514
O004808,2025-07-04,UK,Search,paid,89649,5378,26966,1448
O016728,2025-10-20,UK,Social,paid,72351,8682,30561,1018
O039837,2025-12-14,US,Partners,paid,92118,12896,34857,645
O046237,2025-12-11,US,Social,paid,50065,3003,21648,1431
O022247,2025-12-14,UAE,Social,paid,80949,809,40871,1514
O019411,2025-07-21,US,Partners,paid,9710,388,2796,847
O030690,2025-07-28,UAE,Social,cancelled,86685,6934,42268,1507
O015371,2025-11-28,US,Search,paid,33240,4653,12292,1311
O006831,2025-10-06,US,Partners,paid,40903,2454,16533,531
O034619,2025-12-18,US,Search,paid,91797,3671,51113,913
O013964,2025-09-02,UK,Search,paid,56384,7329,14225,2028
O043171,2025-11-23,US,Partners,paid,56675,2267,25027,1252
O015852,2025-08-23,US,Social,paid,19650,2751,8787,810
O022766,2025-08-27,UK,Search,paid,81074,4864,25149,1387
O006072,2025-11-20,UK,Search,paid,75165,9771,26811,1213
O028166,2025-12-31,UAE,Search,paid,21612,1080,9034,1246
O022313,2025-12-24,Germany,Search,paid,44629,1785,20565,1202
O045765,2025-07-23,UAE,Email,paid,62201,1866,23530,1989
O025031,2025-07-04,US,Social,paid,43905,878,23234,1498
O027011,2025-07-16,UK,Social,paid,52641,2632,28505,606
O007193,2025-10-17,UAE,Email,paid,94911,2847,52476,466
O046275,2025-07-30,UK,Social,paid,32800,4920,8642,956
O042953,2025-09-01,UAE,Search,paid,30036,2703,13393,603
O047604,2025-07-13,UK,Search,paid,81841,4092,38097,478
O015160,2025-09-13,UAE,Email,paid,54665,6559,26458,751
O016332,2025-09-04,UK,Search,paid,51116,5111,24842,1737
O005615,2025-09-29,UK,Email,paid,57493,1724,18961,1789
O025730,2025-12-13,Germany,Social,paid,93917,7513,31969,1038
O039372,2025-09-17,Germany,Search,paid,89084,5345,31820,434
O049960,2025-07-26,UAE,Search,paid,16291,0,6027,1569
O031963,2025-12-10,UAE,Partners,paid,34667,1040,18831,546
O035485,2025-10-16,UK,Search,paid,12101,726,4777,891
O030365,2025-08-18,US,Email,paid,38879,1555,16795,464
O000575,2025-09-24,UAE,Search,paid,29523,295,14906,753
O030119,2025-10-30,UK,Email,paid,66596,2663,17901,1889
O024559,2025-09-20,UK,Partners,paid,55176,8276,25795,789
O043622,2025-11-11,US,Search,paid,6450,709,2985,694
O025604,2025-12-02,Germany,Search,cancelled,70329,4219,25782,1131
O011886,2025-07-24,UK,Search,cancelled,70952,709,21775,1982
O046194,2025-07-29,Germany,Search,paid,72359,4341,22445,690
O037525,2025-08-04,US,Social,paid,56825,2273,30003,1078
O001183,2025-10-13,UK,Search,paid,18530,370,5266,411
O029053,2025-07-26,US,Partners,paid,69935,5594,26379,965
O042015,2025-09-09,US,Partners,paid,35581,3558,11848,579
O042733,2025-07-16,UK,Search,paid,70046,4202,37531,1192
O030017,2025-12-03,Germany,Search,paid,30423,912,15640,1225
O000455,2025-10-01,UAE,Search,paid,34646,1385,17295,902
O037542,2025-08-17,US,Search,paid,55448,7762,18120,495
O047991,2025-10-14,US,Social,paid,69795,697,24875,1412
O035442,2025-11-05,Germany,Partners,paid,92558,7404,45131,1774
O020278,2025-09-07,US,Email,paid,52355,7853,12905,1895
O022290,2025-12-09,Germany,Search,paid,26361,2372,8396,600
O049395,2025-10-07,UK,Social,paid,69226,692,19189,2036
O028057,2025-10-01,Germany,Search,paid,25886,0,9836,1287
O013626,2025-07-29,UAE,Search,paid,30755,615,14768,470
O037568,2025-10-25,US,Search,paid,55602,0,16124,1851
O031907,2025-11-15,Germany,Search,paid,32338,1293,14280,1100
O001157,2025-12-11,US,Social,paid,47219,6138,24648,1685
O005118,2025-09-18,UAE,Search,paid,68502,0,35621,838
O044026,2025-07-18,Germany,Social,paid,83534,10859,20349,1604
O048310,2025-09-12,UK,Search,paid,15379,2306,4575,1271
O013629,2025-08-29,UK,Social,paid,85491,0,47020,1835
O014084,2025-11-09,US,Email,paid,9905,99,3235,1234
O047098,2025-07-31,UAE,Search,paid,14409,0,4178,1923
O049695,2025-09-29,US,Social,paid,81563,1631,25578,757
O031071,2025-12-16,Germany,Search,paid,39494,1579,21611,927
O049028,2025-07-27,US,Social,paid,53075,2123,17833,459
O024903,2025-10-01,UAE,Search,paid,38314,0,13793,632
O027783,2025-09-25,UK,Email,paid,68948,0,30337,564
O000811,2025-12-03,UAE,Social,paid,57538,4603,28584,829
O025728,2025-10-05,UK,Search,paid,11919,1191,3003,1746
O033191,2025-08-31,US,Search,paid,81332,7319,32565,601
O030205,2025-08-29,UK,Social,pending,75621,6049,35481,1559
O020562,2025-11-10,UAE,Social,paid,66815,2004,25276,1574
O049059,2025-09-24,Germany,Email,paid,62829,3141,31037,1260
O026671,2025-07-10,US,Partners,paid,90193,8117,22981,1387
O009021,2025-07-27,UAE,Search,paid,50232,502,25859,1359
O009980,2025-07-02,US,Social,paid,67674,1353,19233,1715
O010174,2025-10-26,US,Email,paid,73427,8811,26492,1741
O022874,2025-11-08,UK,Search,paid,40515,2025,11547,813
O015448,2025-07-06,Germany,Social,paid,52408,2620,21906,685
O024554,2025-09-22,UAE,Email,paid,15173,2275,6449,1636
O017151,2025-08-26,Germany,Partners,paid,60168,1805,31516,395
O043241,2025-08-02,Germany,Partners,paid,36723,2203,11736,902
O013705,2025-11-24,US,Social,paid,3205,480,817,1910
O045413,2025-12-03,Germany,Search,paid,51961,4156,28204,1678
O034156,2025-09-18,UK,Search,paid,50301,7042,19466,1462
O039856,2025-09-15,Germany,Email,paid,65086,4556,26027,550
O018821,2025-10-13,Germany,Social,paid,65098,3254,33395,2074
O030184,2025-07-09,UAE,Email,paid,52513,3150,28630,750
O004459,2025-10-29,Germany,Partners,paid,59194,8287,15272,1619
O019514,2025-09-20,US,Partners,paid,28411,1704,9614,2089
O022008,2025-10-23,Germany,Search,paid,86398,4319,36935,1880
O042173,2025-11-20,Germany,Social,paid,64842,648,34022,1496
O003054,2025-07-18,UAE,Partners,paid,76124,1522,35062,1386
O009948,2025-07-19,UK,Social,paid,14995,749,6980,1987
O003616,2025-11-15,Germany,Social,paid,16789,335,4936,976
O029369,2025-07-02,UK,Partners,cancelled,27322,1639,7448,381
O024083,2025-11-23,UAE,Social,cancelled,6165,554,2188,1846
O006986,2025-12-18,UAE,Search,paid,88062,7044,26735,1367
O013769,2025-07-13,UAE,Social,paid,91643,10997,33064,586
O006333,2025-09-30,Germany,Partners,paid,74033,8143,36239,464
O020110,2025-11-15,US,Email,paid,58421,3505,21966,1857
O028704,2025-09-09,UK,Email,paid,12679,1901,5820,715
O028999,2025-11-15,UAE,Search,paid,89286,9821,39732,1828
O006717,2025-12-25,UAE,Partners,paid,42927,6009,19935,1413
O018714,2025-11-02,US,Search,paid,79873,9584,26709,526
O034267,2025-08-19,UAE,Email,paid,76563,1531,40517,691
O042637,2025-09-19,US,Social,paid,34462,1723,13422,1123
O048460,2025-09-20,US,Social,pending,67165,0,34925,1934
O032685,2025-11-06,UAE,Social,paid,63486,6348,24569,1430
O038797,2025-11-15,Germany,Search,paid,77821,0,35019,618
O025686,2025-12-11,UAE,Email,paid,22694,3404,9452,1044
O027102,2025-10-21,Germany,Social,paid,91023,910,30638,1315
O023773,2025-12-19,UAE,Search,paid,71147,6403,34314,574
O002751,2025-07-24,UK,Search,paid,38328,5749,11076,1797
O007544,2025-11-04,Germany,Social,paid,84233,9265,42731,1153
O026633,2025-08-31,UAE,Social,paid,75562,1511,38506,424
O002752,2025-08-08,UK,Social,paid,22441,0,9425,452
O014263,2025-10-21,US,Social,paid,71772,10765,17692,563
O031599,2025-07-26,UAE,Email,paid,75913,8350,22971,949
O033049,2025-07-15,US,Email,cancelled,6758,540,2735,383
O032081,2025-07-14,UK,Social,paid,84411,5064,43640,495
O035152,2025-12-16,Germany,Search,paid,37025,5553,10700,579
O027896,2025-10-31,UK,Search,paid,51937,0,19736,1285
O026488,2025-11-09,UAE,Email,paid,79978,11196,27512,1337
O034670,2025-12-08,UK,Search,paid,33639,5045,12581,959
O017773,2025-07-16,UAE,Partners,pending,38456,4614,11167,1741
O043033,2025-11-15,Germany,Social,paid,15448,2162,5845,2061
O033792,2025-08-30,US,Search,paid,42779,1711,24230,503
O045354,2025-10-22,UK,Social,paid,42097,3788,19537,1444
O008005,2025-10-19,UK,Email,paid,48345,483,25845,1999
O038982,2025-11-27,UK,Social,paid,58017,4641,25086,709
O030074,2025-09-03,Germany,Search,paid,28952,2316,11453,1686
O005426,2025-08-04,US,Social,paid,65371,1307,18578,395
O021216,2025-11-23,UAE,Search,paid,5728,515,2762,418
O003359,2025-10-16,UAE,Partners,paid,42303,4653,22213,453
O032105,2025-12-01,US,Social,paid,88064,6164,42588,783
O003926,2025-12-03,Germany,Social,paid,26710,2403,11910,589
O030359,2025-09-17,UAE,Social,cancelled,52524,5777,23373,1473
O049282,2025-11-19,UAE,Social,pending,24498,979,7290,808
O003238,2025-10-24,UAE,Search,paid,35594,4983,10713,704
O032315,2025-08-10,Germany,Partners,paid,51219,5121,25353,692
O046313,2025-07-10,Germany,Search,paid,89175,3567,25682,995
O045342,2025-09-30,US,Social,paid,51661,6199,23185,1836
O006583,2025-08-02,Germany,Email,paid,93468,3738,34097,1903
O010365,2025-11-25,UAE,Search,paid,75857,3792,34591,403
O019834,2025-12-30,UAE,Email,paid,63243,8854,16316,1574
O027840,2025-12-26,Germany,Email,paid,18642,1304,7975,1081
O031718,2025-11-17,Germany,Social,paid,13401,2010,3986,771
O035102,2025-10-12,UK,Partners,paid,62977,7557,16071,2091
O005379,2025-11-27,Germany,Social,paid,45166,5419,23450,875
O041872,2025-09-21,UK,Search,paid,65186,3911,28799,1134
O010070,2025-12-04,US,Partners,paid,20610,1648,8912,1589
O046672,2025-07-02,Germany,Email,paid,33677,3704,13188,571
O001761,2025-08-14,UAE,Search,paid,92610,2778,36831,1718
O026305,2025-10-04,US,Email,paid,61997,6819,24278,757
O040500,2025-12-11,US,Partners,paid,60746,0,27943,596
O023839,2025-12-31,UK,Email,paid,67100,4697,36817,1482
O029894,2025-12-12,UAE,Social,cancelled,65790,7236,33961,1790
O048924,2025-10-12,UK,Social,paid,19913,1593,10076,1765
O007417,2025-11-08,Germany,Social,paid,70673,1413,26318,1185
O037007,2025-12-02,UAE,Social,paid,82185,11505,38874,1002
O016694,2025-08-12,UK,Search,paid,87243,6107,36511,1188
O044135,2025-12-17,UAE,Search,paid,64949,9092,29604,1200
O021060,2025-08-01,Germany,Search,paid,19789,1583,8010,1321
O009939,2025-12-08,UAE,Partners,paid,61666,6783,32380,1848
O005435,2025-08-21,UK,Social,paid,72197,5775,23247,1381
O038991,2025-11-01,UK,Search,paid,35700,1071,12812,1249
O038546,2025-09-22,Germany,Email,paid,85018,6801,35197,1267
O005425,2025-07-03,Germany,Partners,paid,51308,7183,25592,1314
O046429,2025-09-18,UK,Search,paid,70435,3521,22081,1469
O047568,2025-12-14,UAE,Partners,cancelled,78644,3145,44544,1762
O048085,2025-08-28,UK,Search,paid,47251,6142,23021,1578
O049763,2025-11-05,US,Social,paid,27232,3540,9950,1192
O000029,2025-09-29,Germany,Search,pending,6808,680,2635,859
O013413,2025-07-10,Germany,Email,paid,80487,5634,32935,1321
O038412,2025-11-14,US,Search,paid,36999,3329,12121,2024
O027570,2025-08-15,Germany,Search,paid,35782,1789,19376,1509
O026439,2025-07-11,Germany,Search,paid,45016,4501,22688,2088
O021714,2025-11-23,UK,Social,paid,23286,1397,7880,1481
O003075,2025-09-14,UK,Search,paid,65884,7247,32836,1733
O013060,2025-12-05,UK,Social,paid,10559,633,4565,1674
O046073,2025-07-03,UK,Partners,paid,44149,2648,21580,1631
O043825,2025-11-05,US,Search,paid,5908,827,2235,1420
O023488,2025-10-09,US,Social,paid,70952,0,29090,1876
O017842,2025-11-18,UK,Search,paid,89344,8934,37792,1752
O016246,2025-11-26,UK,Social,pending,87414,8741,33829,1811
O000869,2025-10-24,UK,Social,paid,87748,11407,30536,1251
O004231,2025-11-17,Germany,Search,paid,54855,2742,19281,1692
O011223,2025-11-10,UAE,Partners,paid,33141,2651,8537,1943
O033804,2025-08-27,UAE,Social,paid,32039,640,17897,409
O035920,2025-07-01,US,Partners,paid,39426,3548,20809,1452
O004871,2025-09-05,UAE,Search,paid,61173,3058,25570,1509
O047115,2025-09-27,US,Search,paid,84546,1690,43085,1617
O012378,2025-08-18,Germany,Search,paid,10448,1149,4835,1378
O017267,2025-08-16,Germany,Partners,paid,55346,7194,17334,1278
O020648,2025-12-12,UK,Partners,paid,85225,12783,20283,1196
O010314,2025-11-19,UK,Partners,paid,35415,354,17881,1960
O013640,2025-10-11,UAE,Search,paid,33652,1346,18414,1435
O007277,2025-11-04,UK,Partners,paid,89584,13437,45688,418
O015891,2025-09-22,UK,Social,paid,81557,815,24222,1630
O036673,2025-11-09,UK,Partners,pending,57021,3421,30016,1371
O006412,2025-08-17,UK,Search,paid,94227,4711,37596,659
O002194,2025-07-23,Germany,Social,paid,48128,2887,17643,1030
O031670,2025-07-28,UAE,Email,paid,31210,2496,10049,394
O013298,2025-10-20,UK,Email,paid,64989,7148,26028,915
O025274,2025-11-19,US,Email,paid,92018,9201,49690,830
O000437,2025-12-16,UAE,Search,paid,80508,10466,25215,533
O025481,2025-09-22,UK,Social,paid,94492,5669,44411,1502
O027678,2025-09-17,UAE,Partners,pending,29092,1163,14523,1888
O023066,2025-11-13,UK,Email,paid,27254,1907,14447,1430
O040472,2025-12-18,Germany,Search,paid,56696,3401,27180,1126
O025964,2025-12-25,UAE,Partners,paid,32883,2301,14373,1596
O037574,2025-10-09,UAE,Social,paid,26848,2416,9772,1590
O030549,2025-09-28,UK,Search,cancelled,14408,1873,5515,1656
O012767,2025-10-24,UK,Partners,paid,55683,0,30625,1624
O008452,2025-11-13,US,Social,paid,46842,5152,18343,673
O011430,2025-09-11,US,Partners,paid,33699,2695,16122,1422
O047952,2025-09-25,US,Search,paid,17582,1230,8176,1487
O022308,2025-09-03,Germany,Email,paid,56803,5680,14314,437
O012117,2025-07-20,Germany,Partners,paid,31513,630,12970,679
O004896,2025-12-21,Germany,Social,paid,74462,6701,25071,1752
O035479,2025-10-05,UK,Email,cancelled,46215,5083,19743,767
O045505,2025-11-30,UK,Email,paid,20644,825,11296,513
O007864,2025-09-08,US,Partners,paid,12226,489,6220,634
O026492,2025-07-04,UK,Email,cancelled,9456,1323,2765,1274
O014090,2025-09-01,US,Social,paid,38898,4278,15232,1755
O029593,2025-09-14,Germany,Email,paid,36568,2194,10312,835
O009741,2025-12-18,Germany,Search,paid,74147,1482,42872,508
O019501,2025-09-08,US,Search,paid,26204,0,14412,410
O015572,2025-07-07,UK,Email,paid,32067,4810,8994,813
O024591,2025-11-28,US,Search,paid,38211,1146,10378,1484
O011920,2025-08-31,US,Partners,paid,35260,1410,11170,1069
O042527,2025-10-04,UAE,Social,paid,37940,1897,18381,905
O042988,2025-11-27,UAE,Search,paid,19912,199,11630,1092
O020822,2025-11-14,UAE,Social,paid,19117,1911,9807,2088
O030585,2025-12-28,Germany,Search,paid,78970,10266,19924,1816
O035822,2025-11-14,UK,Search,paid,72001,7200,21384,400
O038824,2025-11-15,UK,Search,paid,81051,12157,30313,786
O024902,2025-09-27,US,Social,paid,39476,1184,19528,401
O039066,2025-12-28,US,Social,paid,11037,331,3747,1492
O001051,2025-07-29,UK,Social,paid,60625,606,35411,622
O030993,2025-11-17,UK,Email,paid,58028,0,20309,1771
O003555,2025-09-14,UK,Partners,paid,11160,446,5142,917
O023201,2025-11-30,US,Search,paid,25401,3556,10485,639
O004247,2025-12-09,US,Search,paid,50387,7558,18844,1701
O022416,2025-08-12,US,Search,paid,82877,828,45947,559
O038846,2025-08-20,UK,Email,paid,91510,3660,34261,1797
O021542,2025-08-14,UAE,Social,paid,11275,112,4800,1323
O023348,2025-12-18,UAE,Social,paid,9463,1419,2413,536
O031899,2025-09-03,Germany,Social,paid,80081,7207,25505,2031
O014630,2025-11-24,UAE,Social,paid,87303,13095,27456,641
O027311,2025-08-29,UK,Search,paid,37249,2607,16974,1178
O042357,2025-11-13,UAE,Email,paid,38054,5327,9163,1982
O011042,2025-07-31,UK,Social,paid,10161,914,2866,1200
O028534,2025-07-11,US,Search,paid,26260,3413,12565,1277
O011879,2025-10-28,Germany,Social,paid,58578,7029,29898,773
O031714,2025-12-11,UK,Partners,paid,78944,5526,34506,890
O001472,2025-08-28,Germany,Search,paid,49439,3955,20012,1555
O038207,2025-11-13,Germany,Search,paid,9151,640,4595,1024
O034231,2025-12-11,Germany,Social,paid,85995,0,26658,1643
O035579,2025-09-20,UK,Search,paid,40620,5686,11528,1930
O039298,2025-11-16,UK,Social,paid,32759,2293,17060,1784
O015425,2025-10-27,UK,Search,paid,91041,910,49572,1335
O038576,2025-11-14,UK,Search,paid,63943,3197,27335,1675
O035550,2025-09-19,UK,Email,paid,66073,7268,19993,973
O005015,2025-08-19,UAE,Social,paid,47436,4269,19856,750
O028910,2025-07-31,UAE,Search,paid,77115,771,32827,1299
O018606,2025-10-10,UAE,Search,paid,87165,2614,48194,1181
O012860,2025-07-10,UAE,Search,cancelled,94673,2840,33059,871
O042717,2025-09-10,UK,Social,paid,36916,3322,18476,1662
O005320,2025-09-03,US,Social,paid,68600,9604,32447,545
O016945,2025-11-25,Germany,Search,paid,36651,4764,11479,1310
O048890,2025-11-19,UK,Social,paid,93851,0,52556,2037
O026014,2025-08-14,US,Search,paid,85743,6002,31098,435
O049857,2025-12-07,Germany,Search,paid,26752,2140,11567,737
O026181,2025-07-04,UK,Search,cancelled,42270,422,23434,609
O031349,2025-10-13,UK,Search,paid,12846,1798,6407,1949
O005737,2025-08-25,US,Social,paid,5096,203,2055,946
O006673,2025-10-15,UK,Email,pending,91253,3650,28032,685
O010482,2025-11-10,US,Search,paid,37145,2971,17087,370
O041981,2025-09-10,UAE,Social,paid,86918,11299,26466,1811
O027833,2025-12-25,UK,Social,paid,90006,13500,26012,1343
O028448,2025-08-01,UAE,Search,paid,84543,10990,29421,1979
O032281,2025-11-26,US,Email,paid,15726,471,7932,1952
O035891,2025-12-05,UAE,Search,paid,71934,9351,33168,915
O038402,2025-10-12,UAE,Search,paid,91380,11879,38955,1038
O033845,2025-07-23,Germany,Social,paid,85560,5989,44559,2073
O002438,2025-08-10,Germany,Partners,paid,85199,1703,33398,351
O043415,2025-07-27,UK,Social,paid,27079,812,9456,2026
O032215,2025-12-22,UK,Email,paid,23887,3583,6903,428
O009586,2025-10-07,UK,Social,pending,35894,717,20402,2032
O016221,2025-11-14,Germany,Search,paid,6009,660,2995,1510
O017839,2025-11-10,US,Social,paid,66479,7977,18720,1655
